ID,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,ViolentCrimesPerPop
105,12066,2.62,10.31,24.69,10.91,8.92,10360,85.86,51173,88.9,1.0,54.21,18.71,4.0,12.76,57052,21912,229,1.92,3.23,10.6,36.21,5.21,74.57,18.76,24.15,8.71,39.82,8.55,30.23,12.63,10.66,3.06,82.36,80.32,95.87,85.8,63.43,71.8,117,1.52,809,6.43,14.59,17.31,21.51,0.43,0.98,1.16,1.44,91.93,1.22,3.26,2.37,2.59,2.73,2.19,78.05,0.96,41.46,3,214,95.56,74.0,1.4,18.22,1970,0.59,0.19,143100,167800,206400,63300,448,624,745,297,721,22.4,24.2,16.3,0,0,6.7,67.41,55.14,81.86,89.64,351.8
610,13512,2.73,13.06,18.79,9.98,13.7,13512,100.0,101320,79.36,1.67,75.0,23.8,1.87,18.7,109244,50273,304,2.25,1.87,3.98,62.81,3.56,60.31,14.54,31.6,1.54,58.15,3.8,22.15,6.81,5.34,2.96,91.21,90.18,98.7,93.53,39.88,49.59,0,0.0,2233,19.3,21.54,33.27,39.36,3.19,3.56,5.5,6.51,80.68,2.96,3.53,3.03,2.73,2.77,2.37,92.02,0.93,15.65,4,185,96.39,90.8,1.62,20.0,1960,0.0,0.23,500001,500001,500001,0,921,1001,1001,80,1001,19.5,24.0,10.6,0,0,16.53,39.01,66.45,88.72,91.57,99.9
942,23138,2.73,13.29,24.41,10.87,10.08,0,0.0,35140,76.74,0.96,44.19,23.2,7.91,17.81,39344,14639,1805,7.84,3.49,13.72,20.63,4.02,67.09,8.06,29.17,9.81,25.94,10.89,24.52,14.39,12.7,3.12,76.0,74.14,82.98,75.04,61.68,71.63,204,1.27,818,5.5,11.0,19.32,21.27,0.19,0.39,0.68,0.75,94.97,0.92,5.17,3.81,2.7,2.82,2.48,66.2,4.77,46.2,3,391,95.59,63.3,1.02,23.79,1976,2.11,0.43,154800,199600,267300,112500,408,477,575,167,533,28.6,27.3,11.4,0,0,3.5,63.57,41.31,74.92,94.45,332.61
689,30576,2.45,12.3,21.09,9.27,9.99,30444,100.0,51499,82.19,1.34,62.18,18.75,1.42,13.11,60949,27946,1119,3.69,1.1,3.44,53.93,3.01,69.28,11.13,31.1,3.66,49.91,9.24,23.77,14.18,11.85,2.95,83.13,83.84,95.01,78.57,53.46,65.08,146,0.74,1899,17.01,26.22,31.86,36.33,1.06,1.63,1.98,2.26,93.22,0.38,2.33,1.6,2.43,2.69,1.89,74.65,0.7,36.77,3,623,95.25,67.36,1.12,12.84,1974,0.88,0.12,101900,142600,205100,103200,454,573,696,242,641,23.8,21.2,12.8,0,1,6.24,35.25,39.43,57.04,76.34,136.4
1075,34075,2.59,14.23,26.63,12.85,11.68,0,0.0,22439,72.65,0.66,31.66,30.89,12.41,16.99,27049,10365,5667,16.85,9.68,30.32,9.41,10.98,55.48,26.25,20.37,22.82,17.85,13.31,24.01,15.71,14.6,3.1,70.49,66.69,77.23,76.39,58.27,66.36,868,2.97,256,0.0,13.67,16.02,31.64,0.0,0.1,0.12,0.24,97.7,0.24,4.6,3.24,2.56,2.63,2.45,63.17,1.68,40.38,3,1064,92.53,61.48,3.38,57.42,1945,12.2,0.81,24100,34500,48100,24000,185,232,284,99,337,25.6,16.3,12.9,4,0,0.75,81.01,53.95,85.45,93.41,212.87
827,18004,2.54,13.68,24.53,11.65,15.89,0,0.0,20095,68.17,1.11,37.43,37.25,11.13,17.75,25589,10050,3349,19.21,12.73,31.64,13.94,9.47,54.03,24.26,24.9,20.78,21.67,10.34,23.84,12.44,11.5,3.07,74.24,70.95,80.5,81.43,64.99,69.7,363,2.46,147,37.41,37.41,37.41,37.41,0.31,0.31,0.31,0.31,97.57,0.24,4.57,3.07,2.45,2.56,2.22,69.96,2.42,55.09,2,802,89.84,66.85,4.49,61.97,1951,7.01,0.97,19200,32200,52000,32800,131,188,245,114,249,23.3,14.1,12.1,0,0,0.82,75.14,53.07,81.05,91.17,657.14
1213,20958,2.55,12.23,25.94,11.65,13.44,20958,100.0,31998,77.87,0.29,56.93,30.11,4.21,20.92,36735,13663,1035,5.01,7.7,20.6,14.81,4.6,63.44,30.39,21.97,17.93,20.27,9.01,28.09,10.26,9.67,3.04,76.56,76.41,92.56,76.84,65.32,74.87,238,1.44,692,2.6,4.34,8.53,11.56,0.09,0.14,0.28,0.38,92.78,1.07,3.42,2.44,2.52,2.8,2.09,67.76,1.69,44.8,3,207,97.54,61.14,0.48,44.44,1955,1.93,0.61,56800,67600,81900,25100,293,375,457,164,437,22.9,18.7,13.8,0,0,3.3,82.47,61.91,91.36,95.41,122.74
1037,38961,2.66,11.64,27.46,12.38,9.68,38961,100.0,42019,83.76,0.65,49.2,19.09,4.56,15.36,48112,18289,1802,4.77,5.65,15.96,21.32,4.12,67.83,9.14,18.48,10.85,26.21,10.12,35.33,13.22,11.65,3.18,77.36,74.56,90.43,79.4,71.93,73.77,528,2.08,9386,12.97,19.37,29.8,38.61,3.12,4.67,7.18,9.3,69.5,4.76,6.14,4.07,2.58,2.66,2.45,64.39,8.8,55.87,2,538,96.46,62.5,1.86,19.14,1960,0.85,0.4,249300,294600,357100,107800,595,709,877,282,763,27.6,25.8,11.5,5,0,24.09,53.33,53.45,76.69,91.0,282.16
63,16270,2.86,29.33,48.62,36.95,8.87,0,0.0,20184,82.45,5.71,49.1,22.85,3.94,12.94,30496,9723,3037,22.83,9.93,15.55,34.66,3.91,61.4,14.93,35.03,14.51,26.79,4.19,54.98,6.95,5.54,2.98,79.45,80.28,78.78,83.54,71.71,74.18,159,1.73,402,22.89,46.77,55.47,60.95,0.57,1.16,1.37,1.51,95.17,0.69,2.83,1.85,2.33,2.69,2.01,55.64,1.76,56.6,2,327,94.56,48.36,0.61,47.71,1969,2.59,0.27,42600,56200,71100,28500,186,266,332,146,301,29.5,17.7,11.6,0,0,2.47,60.99,31.73,52.92,80.0,45.89
282,62195,2.91,13.91,27.25,12.17,6.93,62195,100.0,40936,83.66,0.87,37.17,17.7,8.91,14.95,44939,15153,5612,9.12,5.72,17.42,14.87,6.63,66.64,15.7,17.98,12.81,23.19,11.25,25.82,14.89,13.12,3.25,74.43,72.07,81.17,76.77,56.68,66.64,1415,3.42,4814,11.3,19.24,27.88,38.14,0.87,1.49,2.16,2.95,86.4,2.29,5.58,4.36,2.89,2.96,2.76,65.89,4.93,35.84,3,1572,93.16,64.33,1.21,11.32,1975,2.24,0.09,123300,156900,197500,74200,467,565,692,225,635,30.4,25.8,11.8,48,26,7.74,61.11,41.64,76.27,90.72,720.85
853,25158,2.89,13.65,28.82,13.23,9.44,25158,100.0,25479,73.45,0.0,24.98,22.99,23.63,13.18,28567,10505,4689,19.02,14.03,34.18,11.64,10.16,55.94,15.39,20.63,17.38,14.03,13.91,35.23,18.96,16.57,3.47,58.06,56.36,61.46,57.16,58.63,61.68,1479,7.44,6645,21.87,32.75,47.67,62.3,5.78,8.65,12.59,16.46,60.3,10.8,12.43,8.45,2.84,2.9,2.79,48.07,18.18,72.06,2,714,92.42,47.14,3.78,18.35,1963,6.25,0.64,92800,117900,142700,49900,406,503,596,190,564,33.0,24.3,11.8,20,49,26.41,47.45,38.61,69.21,89.27,2605.96
779,13658,2.77,13.37,27.32,11.96,6.8,13658,100.0,43486,89.57,2.2,58.95,18.77,1.67,12.08,46827,16608,313,2.3,4.23,12.77,21.7,2.6,76.04,28.72,16.95,16.3,26.99,6.53,25.46,9.59,8.09,3.15,86.32,85.89,95.11,87.71,73.25,78.25,51,0.53,296,0.0,1.69,12.5,12.5,0.0,0.04,0.27,0.27,96.71,0.56,3.64,2.86,2.77,2.94,2.25,79.96,0.91,36.33,3,169,96.69,75.36,0.0,29.59,1975,0.12,0.16,79900,96700,117500,37600,441,486,539,98,548,20.7,22.5,13.6,0,0,2.17,84.41,50.79,65.72,95.08,61.12
1074,16410,2.51,14.56,24.55,11.96,16.84,0,0.0,16586,60.54,0.84,24.16,42.33,19.11,14.87,20839,9009,4469,27.9,20.25,43.86,11.17,8.17,46.8,18.48,23.49,22.2,20.78,13.0,28.6,16.95,15.26,3.12,52.88,45.98,44.01,60.71,58.17,66.38,1170,7.32,117,0.0,11.97,28.21,56.41,0.0,0.09,0.2,0.4,97.48,0.0,6.44,4.2,2.46,2.42,2.51,58.15,4.7,45.33,3,971,87.09,59.03,2.47,62.92,1960,15.29,0.74,22700,36300,55900,33200,114,185,253,139,278,29.1,20.6,14.1,0,0,0.71,81.87,55.69,84.85,93.41,730.58
239,65585,2.72,13.01,28.95,13.89,10.16,65585,100.0,43832,83.63,0.4,49.41,23.55,3.98,14.1,51144,19300,3599,5.76,10.08,23.53,26.92,5.4,67.83,26.36,21.14,13.42,30.5,8.75,34.16,11.04,9.92,3.16,78.27,74.79,86.0,84.1,60.18,69.09,1272,2.97,9838,17.87,30.54,38.32,48.44,2.68,4.58,5.75,7.27,79.61,4.76,5.28,3.68,2.6,2.74,2.39,63.38,4.06,49.73,3,1856,92.85,60.09,1.19,37.28,1964,2.26,0.66,156600,190300,238800,82200,425,589,729,304,693,26.5,24.0,14.5,65,41,15.0,43.88,52.6,76.88,79.44,265.95
224,22205,2.72,14.51,25.33,12.13,14.36,0,0.0,26037,72.34,1.42,31.73,33.81,6.44,11.95,31757,12064,3244,14.9,12.65,31.22,13.23,8.64,55.53,20.21,21.02,19.41,22.49,8.99,21.68,11.97,10.6,3.17,78.2,73.49,87.05,86.54,54.42,61.93,367,2.06,876,13.24,21.69,28.08,44.75,0.52,0.86,1.11,1.77,90.97,1.71,6.14,4.58,2.67,2.64,2.72,67.14,4.65,47.03,3,1084,88.26,67.82,1.01,40.41,1964,11.5,0.52,35300,51600,73000,37700,236,311,384,148,398,24.5,20.3,13.4,0,0,3.95,75.19,51.94,79.77,93.84,346.72
146,61842,2.59,12.51,24.69,11.81,13.09,61842,100.0,35479,75.19,0.59,44.07,27.94,7.33,22.79,41661,16219,4693,7.73,7.97,19.24,19.18,4.78,61.92,13.53,25.18,11.64,26.31,10.89,28.01,15.94,13.52,3.04,73.0,70.47,82.63,74.31,57.08,68.1,642,1.45,6736,19.34,32.48,42.41,48.55,2.11,3.54,4.62,5.29,83.97,4.69,5.33,3.74,2.53,2.54,2.53,60.12,5.72,50.36,2,1008,95.96,59.99,1.39,37.6,1966,1.62,0.13,140400,175000,229700,89300,465,572,689,224,641,30.0,23.9,11.5,57,1,10.89,57.98,45.79,76.55,90.85,611.64
1503,32893,3.07,16.62,21.53,10.63,5.06,32893,100.0,69019,90.11,2.18,68.13,12.69,0.97,11.46,71958,28087,364,1.11,0.61,2.78,53.52,2.28,70.03,12.31,24.99,2.78,46.24,3.85,22.13,7.17,5.55,3.33,91.08,90.7,96.55,90.25,48.26,57.76,90,0.41,1285,11.75,13.31,28.17,38.68,0.46,0.52,1.1,1.51,94.49,0.47,3.31,2.91,3.07,3.15,2.38,91.93,0.34,9.37,4,418,96.24,89.58,0.96,24.64,1978,0.12,0.11,119800,145100,189100,69300,454,530,728,274,631,23.0,20.4,10.8,0,0,3.91,37.88,49.69,72.86,74.16,27.49
374,26778,2.48,13.4,25.87,12.63,14.72,0,0.0,17658,65.57,0.41,29.65,36.76,16.41,19.11,22055,9504,6779,25.86,11.21,37.81,9.44,13.05,49.14,26.09,24.5,26.21,19.8,13.41,27.12,17.11,15.49,3.07,59.15,56.94,60.14,70.43,58.59,64.19,942,3.9,213,12.21,12.21,12.21,24.88,0.1,0.1,0.1,0.2,97.52,0.38,5.53,3.58,2.42,2.47,2.36,57.46,2.21,56.69,2,951,91.92,56.35,4.21,58.15,1941,11.3,0.67,23900,34600,47900,24000,151,224,285,134,289,28.7,17.0,12.8,7,0,0.8,88.78,53.66,89.75,96.22,782.8
1303,69101,2.67,26.06,45.3,32.02,7.48,69101,100.0,22059,82.93,1.76,45.96,16.91,4.87,10.49,34598,12452,13195,22.42,5.02,12.8,44.98,4.91,60.7,6.25,44.51,7.78,35.91,7.46,50.96,10.34,8.97,2.93,70.25,67.89,82.87,62.6,69.78,74.98,1903,5.69,4162,40.92,55.89,62.88,71.48,2.46,3.37,3.79,4.31,91.64,1.57,3.23,1.83,2.27,2.54,2.06,48.96,2.44,55.05,2,1710,93.79,43.76,2.92,26.67,1969,3.85,0.16,54200,73400,101600,47400,234,306,378,144,382,29.0,17.9,11.9,57,3,6.02,59.86,27.44,52.34,80.9,587.55
119,39806,2.81,19.21,33.9,19.65,9.72,0,0.0,21864,78.28,0.71,27.93,24.35,12.64,13.13,27231,11329,8947,23.83,11.35,30.5,21.1,7.67,59.19,16.99,27.65,18.09,26.04,10.79,36.48,14.77,12.97,3.22,59.97,52.34,60.57,59.89,62.31,68.02,2641,8.59,720,25.28,31.53,36.67,37.64,0.46,0.57,0.66,0.68,96.02,0.5,6.44,4.44,2.65,2.72,2.59,51.28,5.61,44.1,3,1465,90.61,50.1,2.32,43.96,1968,10.61,0.79,37600,59600,85700,48100,161,264,338,177,359,26.5,19.9,13.2,1,0,1.81,67.26,42.6,71.56,84.71,958.15
1434,23095,2.42,10.99,25.15,11.74,16.02,0,0.0,29133,73.54,0.12,45.23,35.18,10.13,18.37,35086,14341,2611,11.76,13.12,30.85,18.58,5.58,59.07,21.18,26.81,11.78,25.22,10.67,35.62,14.37,12.7,2.99,61.98,58.31,69.44,65.04,56.75,67.26,836,4.58,1133,9.71,13.68,18.45,27.71,0.48,0.67,0.9,1.36,91.31,0.81,4.43,2.7,2.32,2.55,2.09,54.69,2.2,55.93,2,831,92.0,49.71,6.62,51.14,1939,5.18,0.61,78200,94700,122500,44300,353,450,542,189,514,28.0,20.9,14.1,134,0,4.91,79.37,55.04,86.52,93.08,333.66
1192,79443,2.94,16.71,27.43,12.9,6.39,79443,100.0,43428,87.41,0.34,47.14,16.88,2.15,9.04,49856,18319,4087,5.16,3.42,10.81,31.47,3.85,72.25,9.84,21.44,6.2,32.87,7.37,27.41,11.81,9.68,3.34,81.78,81.54,91.14,83.5,60.56,70.12,806,1.66,9031,14.22,25.17,34.8,42.91,1.62,2.86,3.96,4.88,86.64,1.82,4.02,3.18,2.94,3.16,2.58,67.04,3.69,42.47,3,2771,90.7,62.4,0.47,23.78,1982,1.05,0.22,127700,160200,207500,79800,497,576,678,181,661,27.9,26.1,13.8,0,1,11.37,18.21,33.35,61.84,68.53,294.6
251,31007,2.56,13.75,25.53,12.34,14.37,31007,100.0,23819,68.99,0.52,37.29,34.49,10.0,23.02,28349,10952,4341,14.44,9.36,30.64,8.19,8.98,51.83,27.89,22.79,23.11,19.52,9.83,28.76,14.3,12.23,3.03,70.63,65.81,74.24,68.94,55.92,64.05,1040,3.99,379,2.64,2.64,2.64,4.49,0.03,0.03,0.03,0.05,96.66,0.44,4.29,3.02,2.49,2.56,2.34,69.27,1.35,42.88,3,704,94.51,67.28,3.98,46.59,1946,5.25,0.3,31800,43600,60600,28800,180,241,299,119,345,26.0,17.5,13.0,15,0,1.22,82.2,62.45,90.95,95.4,264.07
1536,40087,2.42,13.0,26.62,13.12,12.03,40087,100.0,32150,79.14,0.53,47.96,25.73,5.91,13.9,39067,17260,5075,12.77,5.31,16.42,41.18,6.44,64.91,13.41,40.94,9.34,42.82,9.17,35.96,15.17,12.51,3.04,62.38,57.48,81.39,63.29,68.11,78.08,2127,7.71,2509,22.52,30.17,40.02,44.08,1.41,1.89,2.5,2.76,92.21,0.73,4.82,3.01,2.4,2.66,2.03,65.16,2.07,51.9,2,1150,93.51,58.75,5.48,34.26,1948,1.67,0.86,49200,75200,134200,85000,331,400,475,144,488,26.7,19.1,12.0,11,2,6.26,59.85,57.9,72.93,88.27,636.96
1282,110002,2.81,13.56,28.63,13.69,10.89,110002,100.0,27631,77.5,0.39,29.91,24.92,11.45,13.14,31478,12112,17451,16.12,20.43,41.52,11.46,9.91,59.6,26.38,17.05,29.2,15.65,10.05,38.32,12.97,11.56,3.35,63.73,57.18,70.54,63.06,59.37,65.04,6880,9.04,40594,15.67,25.69,35.29,48.06,5.78,9.48,13.02,17.74,43.38,17.17,8.86,6.14,2.76,3.17,2.57,36.4,11.54,68.25,2,2214,94.64,31.7,4.74,34.87,1946,8.53,1.08,107800,145400,173900,66100,351,456,553,202,520,26.2,25.3,14.6,61,43,36.9,43.19,55.21,80.06,86.54,1311.2
1011,12727,2.49,11.95,25.43,11.89,14.93,12727,100.0,23056,70.18,0.63,49.72,33.86,8.75,17.21,30546,11034,1323,11.12,15.8,25.73,13.05,6.85,55.78,29.03,26.98,20.9,22.54,7.8,32.9,12.13,10.14,3.0,72.22,72.67,77.26,73.78,67.23,74.49,212,1.89,81,0.0,0.0,2.47,13.58,0.0,0.0,0.02,0.09,96.81,0.47,3.44,2.14,2.34,2.6,1.97,65.29,1.06,51.2,2,236,95.58,58.78,2.54,39.41,1952,2.55,0.56,34000,43600,55900,21900,191,266,334,143,329,27.1,18.6,13.6,0,0,0.64,78.91,54.71,84.7,92.48,51.91
10,34874,2.8,12.95,28.53,13.26,12.21,34874,100.0,37840,80.52,0.48,45.03,29.23,5.13,16.73,43096,15735,2093,6.06,15.2,31.51,15.28,6.22,63.72,19.09,19.56,18.45,21.45,6.46,36.17,9.0,7.75,3.25,80.03,77.69,87.82,78.36,55.23,66.97,385,1.62,9403,17.32,27.96,33.54,40.47,4.67,7.54,9.04,10.91,64.12,8.1,5.83,4.37,2.77,3.0,2.54,53.77,3.87,56.26,2,965,92.82,49.6,1.14,38.24,1939,1.92,0.31,133600,165700,196100,62500,440,535,625,185,619,24.2,22.9,16.0,0,0,26.96,59.52,61.42,80.94,90.33,433.21
450,11739,2.82,14.27,29.74,13.76,7.71,0,0.0,37783,83.51,1.8,46.18,21.53,4.82,11.2,42062,15018,578,5.08,8.37,18.38,12.0,4.65,71.72,26.93,18.24,19.8,21.71,8.05,30.43,10.08,9.1,3.2,80.14,80.64,88.58,86.74,74.2,81.34,307,3.19,62,0.0,0.0,0.0,41.94,0.0,0.0,0.0,0.22,96.98,0.49,4.02,2.98,2.74,3.0,2.12,77.37,2.11,39.06,3,177,95.92,70.67,0.56,33.9,1972,1.03,0.48,73100,86200,98600,25500,354,445,498,144,487,23.7,22.4,12.1,0,0,0.53,79.72,52.94,75.59,93.54,258.16
1231,429433,2.7,13.82,31.13,15.56,9.56,429433,100.0,31938,77.65,0.52,35.44,21.04,11.35,13.73,36305,15639,69694,16.82,11.53,24.49,23.22,6.54,62.93,20.42,22.77,13.21,28.85,11.64,41.43,15.94,13.78,3.36,64.25,60.26,71.53,67.31,50.26,57.56,20207,7.4,104150,19.87,31.62,45.72,61.08,4.82,7.67,11.09,14.81,67.24,9.81,11.98,7.18,2.61,2.55,2.65,40.03,16.49,74.38,2,11413,93.3,40.96,3.39,16.67,1955,4.28,0.73,168700,222900,292600,123900,435,551,694,259,605,30.0,25.1,11.4,394,66,24.25,40.92,40.38,77.16,84.29,1631.98
1000,42523,2.43,13.85,24.64,12.79,18.57,42523,100.0,19187,64.96,0.33,27.14,41.01,10.34,20.11,23707,10772,8502,20.44,16.03,38.49,10.7,8.36,47.01,26.59,21.54,25.08,19.39,11.62,26.13,13.77,12.82,2.98,63.64,56.55,69.14,69.71,56.61,63.96,1737,4.43,590,48.81,53.56,62.54,65.76,0.68,0.74,0.87,0.91,96.85,0.73,4.37,2.95,2.38,2.42,2.3,65.98,2.11,47.56,3,1634,91.47,64.83,2.94,51.1,1953,8.06,0.61,24600,36300,55600,31000,115,181,250,135,270,24.4,17.7,13.3,8,0,1.39,83.45,58.53,88.83,93.26,2186.47
709,42892,3.85,18.98,30.52,12.43,2.57,42401,98.86,33273,92.73,0.75,32.44,9.54,4.6,6.71,35230,9434,2968,6.98,2.91,13.65,15.91,3.67,75.04,18.45,18.74,16.8,21.69,6.76,25.22,10.51,8.66,4.14,83.91,84.4,90.08,84.41,62.71,70.39,288,0.94,953,5.14,8.29,12.38,30.64,0.11,0.18,0.28,0.68,94.01,0.75,20.78,18.22,3.83,4.07,2.93,83.74,6.88,28.39,3,497,95.73,78.77,1.21,37.42,1979,1.46,0.04,55100,67600,83600,28500,273,330,410,137,401,25.7,22.2,13.4,0,0,2.22,74.18,54.33,88.21,92.8,90.01
256,21472,2.81,15.3,30.61,14.79,8.33,0,0.0,28289,80.49,0.21,26.16,19.12,12.8,18.49,31618,11889,3032,14.36,8.72,24.83,10.19,9.13,58.67,3.47,17.73,14.05,21.32,12.45,27.72,16.41,14.45,3.27,68.07,61.36,71.67,68.96,46.16,60.63,553,3.2,1618,22.81,28.06,36.16,46.54,1.72,2.11,2.72,3.51,78.67,2.96,8.08,5.87,2.79,2.82,2.74,53.65,9.85,51.1,2,858,89.92,52.92,2.56,21.91,1966,10.08,0.89,61500,71900,89300,27800,308,393,487,179,464,27.3,19.8,11.5,32,8,7.54,45.05,41.6,71.93,80.06,1047.46
883,16200,2.48,13.29,24.38,11.27,15.7,0,0.0,21468,69.63,1.17,35.17,34.08,10.34,18.48,28372,11749,2893,18.53,18.7,32.58,14.92,9.11,51.69,13.1,30.79,15.58,24.54,11.02,23.51,14.61,12.99,2.94,68.73,65.61,70.45,73.41,56.49,65.03,441,3.07,129,6.2,6.2,14.73,21.71,0.05,0.05,0.12,0.17,98.36,0.0,2.88,2.02,2.4,2.48,2.24,67.51,1.78,49.23,3,614,91.41,65.28,2.12,43.32,1964,10.0,1.15,30600,42300,63800,33200,144,205,258,114,273,26.3,16.4,11.4,0,0,0.8,77.46,55.29,85.79,93.05,1046.93
594,39757,2.51,15.57,29.35,16.3,14.32,39757,100.0,24051,74.79,0.4,34.91,31.82,10.26,12.09,30903,12277,5231,13.95,20.79,36.26,9.73,7.5,59.72,25.95,24.35,20.56,18.75,11.24,31.55,13.01,12.19,2.94,66.51,64.79,62.98,75.37,65.22,72.83,823,2.55,2254,3.02,3.68,4.26,5.32,0.17,0.21,0.24,0.3,64.38,2.48,2.91,1.93,2.37,2.68,2.09,53.25,1.41,55.33,2,1295,92.43,47.03,4.48,38.38,1946,6.29,0.37,70600,87200,107300,36700,247,329,394,147,361,25.8,20.6,14.3,59,0,5.67,76.62,49.91,84.23,90.9,374.18
390,20429,3.14,14.88,25.19,12.32,7.46,18018,88.2,57484,87.79,0.73,58.74,19.95,2.48,16.18,60837,20564,466,2.29,5.42,13.81,29.98,3.25,71.37,17.66,20.25,9.49,33.09,5.21,27.46,6.9,6.07,3.39,89.81,87.84,96.16,90.85,48.42,65.42,83,0.61,1529,4.84,10.6,14.45,18.05,0.36,0.79,1.08,1.35,89.77,1.23,4.72,4.08,3.13,3.19,2.68,90.1,0.89,17.36,3,302,95.56,88.41,1.99,30.79,1963,0.95,0.28,152700,188600,238200,85500,496,655,838,342,746,24.7,22.8,15.5,0,0,7.48,64.06,69.86,85.65,93.47,103.96
1252,198525,2.62,14.85,26.52,12.86,12.14,198528,100.0,22079,73.0,0.5,30.42,28.14,10.96,15.25,26894,11663,49215,25.26,10.01,25.92,19.61,11.45,54.26,12.86,29.93,12.91,26.97,12.47,31.13,16.58,14.75,3.2,57.58,49.49,61.71,57.85,63.76,69.41,17119,10.19,2095,19.24,26.11,33.13,37.61,0.2,0.28,0.35,0.4,97.08,0.44,7.0,4.79,2.57,2.64,2.48,61.96,5.1,46.25,3,11828,86.48,60.5,17.65,54.06,1964,6.45,0.76,35600,54800,79400,43800,180,269,346,166,351,28.1,20.7,13.5,115,14,1.06,73.93,56.29,86.49,92.37,1291.41
1274,23260,3.08,12.2,26.12,9.04,2.87,23299,100.0,48121,93.32,0.43,45.68,9.17,1.79,7.2,49768,17237,588,2.53,2.17,9.43,27.42,3.14,78.55,18.73,20.05,8.62,34.06,6.56,17.08,8.75,7.67,3.3,89.58,87.43,95.14,88.05,71.23,76.0,157,1.2,746,9.25,21.18,32.17,43.97,0.3,0.68,1.03,1.41,92.88,1.07,4.15,3.64,3.08,3.07,3.13,87.75,2.67,10.84,3,592,92.74,87.95,2.03,53.21,1984,0.98,0.11,75900,88700,105200,29300,384,531,654,270,682,23.6,24.2,12.1,0,0,3.2,61.81,36.41,73.04,89.38,349.87
558,27437,2.59,13.67,28.92,13.69,10.47,27437,100.0,23491,76.39,1.7,29.39,23.98,14.42,17.12,27796,11815,4991,18.56,11.05,25.73,16.37,11.0,55.93,9.92,23.97,10.39,24.35,13.77,28.36,19.34,16.73,3.12,61.7,60.4,74.54,63.82,52.54,62.46,503,2.34,3559,18.04,30.43,40.77,52.6,2.34,3.95,5.29,6.82,78.92,6.26,6.74,4.49,2.54,2.56,2.52,41.07,8.55,63.29,2,485,95.62,40.71,0.82,15.05,1971,4.82,0.42,64400,86300,117300,52900,269,327,395,126,391,27.3,21.9,11.9,22,41,12.97,53.7,34.93,64.64,86.84,644.09
909,47181,2.21,8.02,18.34,8.34,28.6,47181,100.0,31146,59.93,0.57,54.61,48.39,4.44,21.86,36191,21292,5307,11.35,9.78,25.41,21.52,7.2,48.53,7.3,21.0,8.72,26.09,10.13,25.62,12.17,11.22,2.7,61.66,53.95,71.78,67.55,69.24,73.42,2077,5.48,6745,13.89,30.36,40.33,54.83,1.99,4.34,5.77,7.84,82.75,4.53,5.06,3.19,2.19,2.15,2.3,68.88,5.26,72.68,2,6137,77.71,70.3,2.17,26.66,1975,4.25,0.3,65200,92900,150700,85500,390,513,637,247,599,28.6,24.2,12.9,0,12,14.3,21.92,49.44,74.32,80.69,1399.48
925,15791,3.42,17.55,32.3,17.0,10.11,0,0.0,24128,77.29,2.29,29.86,26.87,14.48,12.15,25588,8791,3443,22.42,31.51,46.11,10.39,15.46,54.83,10.78,20.62,15.6,16.62,5.78,34.22,10.18,7.91,3.66,72.71,66.94,74.16,75.17,59.6,66.27,722,5.6,4484,24.82,38.38,45.56,52.79,7.05,10.9,12.94,14.99,48.3,18.35,16.1,13.39,3.35,3.21,3.53,55.12,20.6,53.37,2,147,96.91,57.43,2.04,32.65,1970,6.82,0.59,61300,74500,95500,34200,269,357,421,152,431,29.1,22.1,11.0,0,0,28.4,50.62,45.21,79.38,90.01,724.94
